# Constructed from biom file
#OTU ID	s140.assembled.fastq	s12.assembled.fastq	s14.assembled.fastq	s139.assembled.fastq	s13.assembled.fastq	s11.assembled.fastq	s10.assembled.fastq	s9.assembled.fastq	s16.assembled.fastq	s138.assembled.fastq	s15.assembled.fastq	s5.assembled.fastq	s7.assembled.fastq	s8.assembled.fastq	s6.assembled.fastq	s137.assembled.fastq	taxonomy
OTU27751920100086	5.0	5.0	5.0	10.0	4.0	6.0	2.0	1.0	6.0	2.0	5.0	2.0	1.0	8.0	9.0	2.0	Unassigned
OTU24770916339437	2.0	0.0	0.0	4.0	0.0	0.0	5.0	5.0	4.0	1.0	10.0	2.0	2.0	5.0	6.0	4.0	Unassigned
OTU52080494914954	4.0	10.0	0.0	9.0	7.0	5.0	3.0	4.0	7.0	4.0	6.0	9.0	0.0	10.0	2.0	8.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__Desulfobacteraceae; g__; s__
OTU99921966680609	2.0	0.0	0.0	0.0	0.0	1.0	10.0	13.0	4.0	4.0	0.0	6.0	4.0	12.0	5.0	15.0	k__Archaea; p__Euryarchaeota; c__Thermoplasmata; o__E2; f__; g__; s__
OTU76285930635830	1.0	5.0	3.0	2.0	1.0	6.0	0.0	7.0	5.0	0.0	2.0	0.0	1.0	5.0	2.0	2.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__Desulfobacteraceae; g__Desulfococcus; s__
OTU56431847292081	0.0	0.0	0.0	4.0	2.0	0.0	5.0	8.0	0.0	2.0	0.0	2.0	1.0	4.0	0.0	1.0	Unassigned
OTU65420108130755	11.0	39.0	4.0	21.0	5.0	21.0	2.0	1.0	17.0	2.0	18.0	5.0	1.0	7.0	10.0	12.0	k__Bacteria; p__Caldithrix; c__Caldithrixae; o__Caldithrixales; f__BA059; g__; s__
OTU37290453498482	26.0	26.0	33.0	50.0	22.0	27.0	2.0	9.0	71.0	25.0	42.0	27.0	9.0	11.0	23.0	35.0	k__Bacteria; p__Caldithrix; c__Caldithrixae; o__Caldithrixales; f__Caldithrixaceae; g__; s__
OTU90810334208797	0.0	4.0	3.0	2.0	1.0	1.0	0.0	1.0	2.0	2.0	3.0	0.0	1.0	0.0	0.0	1.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__NKB15; f__; g__; s__
OTU98698873079244	19.0	1.0	27.0	35.0	27.0	3.0	41.0	44.0	22.0	27.0	21.0	12.0	28.0	41.0	13.0	34.0	k__Bacteria; p__OP8; c__OP8_2; o__; f__; g__; s__
OTU86254873826646	0.0	0.0	0.0	0.0	1.0	0.0	8.0	14.0	0.0	2.0	0.0	2.0	2.0	10.0	5.0	2.0	Unassigned
OTU68303335892172	5.0	4.0	5.0	16.0	6.0	3.0	4.0	8.0	6.0	2.0	11.0	7.0	1.0	10.0	2.0	1.0	k__Bacteria; p__Chloroflexi; c__Dehalococcoidetes; o__Dehalococcoidales; f__Dehalococcoidaceae; g__; s__
OTU98579218597199	5.0	19.0	4.0	6.0	3.0	8.0	0.0	0.0	6.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	Unassigned
OTU33704490107954	1.0	1.0	0.0	2.0	0.0	3.0	0.0	0.0	1.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	Unassigned
OTU85587166785577	0.0	0.0	0.0	0.0	0.0	0.0	32.0	58.0	0.0	43.0	0.0	28.0	28.0	71.0	83.0	92.0	k__Bacteria; p__Caldithrix; c__Caldithrixae; o__Caldithrixales; f__Caldithrixaceae; g__LCP-26; s__
OTU94513878348912	2.0	6.0	1.0	3.0	0.0	3.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0	Unassigned
OTU94143631993882	0.0	0.0	2.0	0.0	0.0	0.0	3.0	12.0	0.0	3.0	0.0	4.0	1.0	7.0	3.0	8.0	Unassigned
OTU35380814238725	3.0	4.0	1.0	7.0	2.0	3.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	k__Bacteria; p__GN04; c__GN15; o__; f__; g__; s__
OTU84328008362024	0.0	2.0	1.0	0.0	0.0	0.0	7.0	4.0	3.0	1.0	1.0	4.0	1.0	3.0	4.0	2.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__Desulfobacteraceae; g__Desulfococcus; s__
OTU19875328577043	11.0	48.0	31.0	33.0	48.0	38.0	0.0	0.0	11.0	4.0	1.0	2.0	3.0	5.0	0.0	8.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
OTU57933688533755	0.0	0.0	1.0	1.0	1.0	1.0	0.0	2.0	6.0	2.0	5.0	0.0	0.0	0.0	1.0	3.0	Unassigned
OTU921638856165	3.0	2.0	1.0	7.0	0.0	1.0	0.0	0.0	4.0	1.0	1.0	0.0	0.0	2.0	0.0	2.0	k__Bacteria; p__WS3; c__PRR-12; o__Sediment-1; f__; g__; s__
OTU80701182408824	3.0	0.0	1.0	7.0	1.0	0.0	0.0	2.0	3.0	1.0	1.0	2.0	0.0	0.0	1.0	0.0	Unassigned
OTU44273956325609	0.0	0.0	1.0	0.0	0.0	0.0	2.0	7.0	0.0	6.0	0.0	4.0	1.0	10.0	8.0	13.0	k__Archaea; p__Crenarchaeota; c__MCG; o__; f__; g__; s__
OTU17446840255604	1.0	3.0	1.0	6.0	6.0	4.0	3.0	2.0	1.0	2.0	3.0	2.0	2.0	6.0	4.0	4.0	k__Bacteria; p__WS3; c__PRR-12; o__PBS-III-9; f__; g__; s__
OTU26505578310534	12.0	21.0	4.0	20.0	8.0	16.0	0.0	1.0	14.0	2.0	5.0	5.0	5.0	5.0	6.0	4.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__Chromatiaceae; g__; s__
OTU66340621172728	0.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__; f__; g__; s__
OTU73746433752069	1.0	1.0	1.0	2.0	1.0	0.0	2.0	2.0	2.0	6.0	3.0	4.0	1.0	3.0	4.0	7.0	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__; s__
OTU54080220741755	2.0	1.0	4.0	4.0	1.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	2.0	0.0	2.0	0.0	Unassigned
OTU49206293219971	1.0	1.0	7.0	7.0	8.0	1.0	2.0	2.0	20.0	1.0	9.0	4.0	6.0	5.0	1.0	1.0	k__Bacteria; p__KSB3; c__MAT-CR-H3-D11; o__; f__; g__; s__
OTU45858805906409	0.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	4.0	16.0	0.0	2.0	Unassigned
OTU78236143447851	0.0	0.0	0.0	0.0	0.0	0.0	29.0	73.0	0.0	26.0	0.0	28.0	20.0	52.0	30.0	49.0	Unassigned
OTU39753853768289	1.0	0.0	0.0	9.0	1.0	0.0	1.0	4.0	0.0	3.0	0.0	1.0	2.0	0.0	2.0	8.0	Unassigned
OTU67292431892213	41.0	139.0	62.0	111.0	77.0	110.0	28.0	83.0	154.0	47.0	108.0	46.0	26.0	84.0	69.0	66.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Thiotrichaceae; g__; s__
OTU37694978079008	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	9.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	k__Bacteria; p__WS3; c__PRR-12; o__Sediment-1; f__; g__; s__
OTU12116417217460	1.0	9.0	9.0	12.0	6.0	6.0	4.0	6.0	13.0	3.0	19.0	5.0	5.0	8.0	6.0	6.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__WCHB1-81; f__At425_EubF1; g__; s__
OTU53485766864077	2.0	0.0	3.0	9.0	3.0	1.0	44.0	48.0	2.0	33.0	3.0	24.0	13.0	43.0	55.0	41.0	k__Bacteria; p__; c__; o__; f__; g__; s__
OTU84147910467450	1.0	2.0	3.0	3.0	3.0	1.0	0.0	0.0	2.0	1.0	6.0	0.0	1.0	1.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Syntrophobacterales; f__Syntrophobacteraceae; g__; s__
OTU39607934076391	0.0	1.0	0.0	1.0	2.0	0.0	2.0	1.0	7.0	1.0	4.0	0.0	3.0	10.0	3.0	3.0	Unassigned
OTU80895819153216	4.0	1.0	5.0	6.0	4.0	0.0	2.0	7.0	3.0	3.0	1.0	0.0	0.0	1.0	3.0	3.0	k__Bacteria; p__GN04; c__GN15; o__; f__; g__; s__
OTU81679760385489	1.0	0.0	2.0	1.0	3.0	0.0	0.0	0.0	0.0	2.0	6.0	0.0	0.0	0.0	0.0	1.0	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__CCM11a; f__; g__; s__
OTU71383210727410	0.0	5.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Fibrobacteres; c__TG3; o__TG3-1; f__MAT-CR-H6-H10; g__; s__
OTU67693673769316	12.0	14.0	19.0	31.0	12.0	6.0	0.0	0.0	3.0	0.0	0.0	1.0	1.0	2.0	0.0	1.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__VC21_Bac22; g__; s__
OTU78175433417048	4.0	2.0	5.0	7.0	1.0	4.0	3.0	2.0	5.0	2.0	4.0	5.0	4.0	8.0	5.0	8.0	Unassigned
OTU8286387814141	2.0	0.0	4.0	1.0	2.0	1.0	6.0	5.0	2.0	3.0	2.0	1.0	1.0	9.0	3.0	4.0	k__Bacteria; p__Chloroflexi; c__Dehalococcoidetes; o__Dehalococcoidales; f__Dehalococcoidaceae; g__; s__
OTU79220071556014	19.0	23.0	4.0	34.0	7.0	22.0	1.0	9.0	40.0	4.0	24.0	0.0	1.0	3.0	0.0	4.0	Unassigned
OTU26587490993505	0.0	1.0	6.0	2.0	12.0	0.0	6.0	3.0	12.0	4.0	10.0	0.0	1.0	3.0	3.0	9.0	k__Archaea; p__Euryarchaeota; c__Thermoplasmata; o__E2; f__DHVEG-1; g__; s__
OTU50380380496795	1.0	0.0	0.0	5.0	1.0	0.0	0.0	5.0	2.0	3.0	1.0	3.0	4.0	4.0	7.0	5.0	k__Bacteria; p__OP3; c__koll11; o__GIF10; f__; g__; s__
OTU92363735185204	11.0	10.0	5.0	41.0	6.0	5.0	2.0	7.0	34.0	4.0	21.0	2.0	3.0	6.0	0.0	4.0	Unassigned
OTU76778337047195	5.0	0.0	7.0	4.0	3.0	0.0	5.0	29.0	5.0	11.0	7.0	19.0	13.0	23.0	16.0	15.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__; f__; g__; s__
OTU89851076484298	0.0	1.0	1.0	0.0	1.0	0.0	49.0	94.0	2.0	42.0	1.0	79.0	34.0	103.0	72.0	66.0	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__OPB11; f__; g__; s__
OTU79733085823706	0.0	0.0	1.0	0.0	1.0	0.0	6.0	11.0	0.0	5.0	0.0	2.0	1.0	3.0	14.0	2.0	k__Archaea; p__Crenarchaeota; c__MCG; o__pGrfC26; f__; g__; s__
OTU75580614421081	0.0	17.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
OTU73457487095389	0.0	0.0	0.0	0.0	0.0	0.0	32.0	48.0	0.0	41.0	0.0	29.0	26.0	42.0	38.0	45.0	Unassigned
OTU69302644599898	12.0	4.0	8.0	22.0	6.0	7.0	5.0	8.0	13.0	3.0	9.0	1.0	3.0	8.0	5.0	4.0	k__Bacteria; p__LCP-89; c__SAW1_B44; o__; f__; g__; s__
OTU27061276743172	6.0	19.0	4.0	15.0	7.0	18.0	0.0	0.0	4.0	4.0	1.0	8.0	1.0	5.0	3.0	5.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__Desulfobacteraceae; g__; s__
OTU74668210223138	0.0	2.0	5.0	0.0	3.0	10.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__
OTU11987159362541	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	5.0	0.0	0.0	0.0	2.0	0.0	1.0	Unassigned
OTU60255514207563	2.0	0.0	3.0	2.0	1.0	0.0	1.0	0.0	6.0	0.0	4.0	2.0	3.0	1.0	2.0	3.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__; f__; g__; s__
OTU90235470673345	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Polyangiaceae
OTU51751269477173	4.0	25.0	3.0	14.0	7.0	9.0	2.0	5.0	34.0	7.0	39.0	6.0	2.0	4.0	3.0	13.0	k__Bacteria; p__Chloroflexi; c__Dehalococcoidetes; o__; f__; g__; s__
OTU42441348337870	11.0	0.0	10.0	16.0	15.0	2.0	19.0	23.0	6.0	25.0	4.0	18.0	13.0	35.0	16.0	25.0	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SB-34; f__; g__; s__
OTU13479633095871	4.0	0.0	6.0	4.0	3.0	0.0	5.0	10.0	1.0	4.0	3.0	0.0	2.0	4.0	6.0	3.0	Unassigned
OTU7910877856292	3.0	1.0	2.0	6.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Saprospiraceae; g__; s__
OTU25130129863814	0.0	1.0	0.0	1.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	1.0	2.0	2.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__; g__; s__
OTU86505569901592	0.0	1.0	0.0	0.0	0.0	0.0	6.0	4.0	0.0	2.0	5.0	1.0	5.0	8.0	6.0	7.0	Unassigned
OTU53095097595000	0.0	0.0	3.0	2.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	3.0	9.0	2.0	1.0	Unassigned
OTU23925149325055	5.0	25.0	2.0	19.0	8.0	6.0	0.0	2.0	5.0	2.0	3.0	1.0	4.0	4.0	1.0	2.0	Unassigned
OTU42690431816128	7.0	9.0	3.0	16.0	2.0	7.0	0.0	0.0	5.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	Unassigned
OTU22840611601399	3.0	5.0	0.0	3.0	0.0	6.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	k__Bacteria; p__GN02; c__BB34; o__; f__; g__; s__
OTU22236521762184	21.0	7.0	9.0	49.0	7.0	6.0	1.0	2.0	33.0	10.0	19.0	3.0	5.0	2.0	6.0	11.0	k__Bacteria; p__WS3; c__PRR-12; o__Sediment-1; f__MSB-4E2; g__; s__
OTU99909656886267	21.0	130.0	32.0	90.0	38.0	72.0	7.0	9.0	58.0	5.0	60.0	13.0	3.0	10.0	10.0	6.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__Chromatiaceae; g__; s__
OTU43255459883469	2.0	4.0	1.0	6.0	2.0	6.0	3.0	0.0	1.0	3.0	4.0	5.0	1.0	3.0	4.0	8.0	k__Bacteria; p__[Caldithrix]; c__KSB1; o__GW-22; f__; g__; s__
OTU4054928310612	0.0	1.0	1.0	4.0	0.0	1.0	0.0	3.0	4.0	0.0	6.0	1.0	1.0	1.0	1.0	0.0	Unassigned
OTU83618073769987	1.0	7.0	2.0	5.0	1.0	3.0	4.0	2.0	1.0	10.0	2.0	7.0	8.0	19.0	1.0	8.0	k__Bacteria; p__Chlorobi; c__SJA-28; o__; f__; g__; s__
OTU8497843299430	5.0	2.0	4.0	10.0	4.0	1.0	4.0	5.0	6.0	2.0	3.0	3.0	0.0	3.0	0.0	3.0	Unassigned
OTU80703064095511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	6.0	3.0	5.0	Unassigned
OTU74743662389233	6.0	6.0	15.0	7.0	10.0	1.0	4.0	2.0	12.0	0.0	8.0	6.0	4.0	4.0	3.0	1.0	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__OPB11; f__; g__; s__
OTU76281100712139	2.0	0.0	6.0	6.0	2.0	0.0	12.0	10.0	7.0	9.0	4.0	9.0	4.0	17.0	5.0	6.0	Unassigned
OTU12202958363760	0.0	0.0	0.0	0.0	1.0	0.0	3.0	9.0	1.0	4.0	0.0	5.0	0.0	7.0	8.0	6.0	k__Archaea; p__Crenarchaeota; c__MCG; o__; f__; g__; s__
OTU82402228581035	5.0	2.0	1.0	9.0	3.0	3.0	0.0	1.0	36.0	0.0	26.0	2.0	0.0	0.0	3.0	3.0	Unassigned
OTU48702000485450	3.0	5.0	3.0	0.0	4.0	8.0	0.0	0.0	5.0	3.0	2.0	0.0	1.0	0.0	0.0	0.0	k__Bacteria; p__Chloroflexi; c__[Thermobacula]; o__[Thermobaculales]; f__[Thermobaculaceae]; g__; s__
OTU95062942586793	105.0	73.0	138.0	249.0	100.0	44.0	134.0	258.0	154.0	167.0	152.0	147.0	112.0	292.0	237.0	292.0	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__; s__
OTU9965803628615	2.0	0.0	5.0	5.0	0.0	0.0	2.0	3.0	1.0	2.0	2.0	2.0	0.0	7.0	6.0	0.0	k__Bacteria; p__; c__; o__; f__; g__; s__
OTU94552668394539	3.0	2.0	2.0	5.0	2.0	2.0	2.0	0.0	12.0	0.0	9.0	1.0	0.0	1.0	0.0	0.0	k__Archaea; p__Euryarchaeota; c__Thermoplasmata; o__E2; f__TMEG; g__; s__
OTU8269648401716	9.0	33.0	15.0	32.0	9.0	18.0	0.0	0.0	33.0	3.0	14.0	0.0	1.0	2.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfarculales; f__Desulfarculaceae; g__; s__
OTU79438194158454	1.0	13.0	0.0	2.0	3.0	8.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	Unassigned
OTU43581220946515	1.0	1.0	7.0	3.0	6.0	0.0	4.0	3.0	4.0	4.0	6.0	0.0	1.0	2.0	4.0	3.0	k__Bacteria; p__Chloroflexi; c__Dehalococcoidetes; o__; f__; g__; s__
OTU58712625019071	3.0	3.0	12.0	21.0	7.0	3.0	20.0	21.0	18.0	7.0	6.0	11.0	17.0	38.0	17.0	12.0	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__MSB-1E9; f__; g__; s__
OTU32925747486185	5.0	2.0	2.0	12.0	1.0	0.0	7.0	1.0	5.0	3.0	5.0	0.0	2.0	6.0	4.0	11.0	k__Bacteria; p__[Caldithrix]; c__KSB1; o__; f__; g__; s__
OTU60013140387210	11.0	11.0	5.0	18.0	10.0	11.0	1.0	3.0	9.0	0.0	10.0	3.0	0.0	2.0	1.0	2.0	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SHA-20; f__; g__; s__
OTU67207785693993	15.0	22.0	11.0	24.0	14.0	26.0	1.0	4.0	57.0	10.0	43.0	5.0	1.0	7.0	7.0	14.0	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__GCA004; f__; g__; s__
OTU69600857190390	0.0	0.0	6.0	6.0	6.0	0.0	8.0	5.0	0.0	8.0	0.0	0.0	3.0	21.0	16.0	9.0	k__Archaea; p__Euryarchaeota; c__DSEG; o__ArcA07; f__; g__; s__
OTU86166181369575	5.0	0.0	1.0	3.0	2.0	2.0	0.0	1.0	4.0	0.0	7.0	0.0	1.0	1.0	1.0	0.0	k__Archaea; p__Euryarchaeota; c__Thermoplasmata; o__E2; f__DHVEG-1; g__; s__
OTU51275368061231	1.0	0.0	0.0	5.0	4.0	0.0	10.0	29.0	6.0	13.0	5.0	10.0	11.0	17.0	31.0	20.0	k__Bacteria; p__WS3; c__PRR-12; o__Sediment-1; f__; g__; s__
OTU84079797674709	16.0	11.0	30.0	27.0	20.0	13.0	22.0	42.0	65.0	12.0	32.0	27.0	21.0	36.0	40.0	23.0	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__GCA004; f__; g__; s__
OTU70063114235139	3.0	0.0	0.0	5.0	1.0	1.0	0.0	2.0	1.0	2.0	1.0	3.0	4.0	6.0	0.0	7.0	k__Bacteria; p__AC1; c__HDBW-WB69; o__; f__; g__; s__
OTU31700923823812	22.0	2.0	22.0	42.0	18.0	1.0	23.0	41.0	15.0	21.0	5.0	22.0	24.0	35.0	30.0	47.0	k__Archaea; p__Crenarchaeota; c__MCG; o__B10; f__; g__; s__
OTU7823498168310	0.0	1.0	6.0	0.0	3.0	0.0	11.0	14.0	0.0	0.0	4.0	8.0	10.0	7.0	13.0	1.0	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__; f__; g__; s__
OTU10151009234577	5.0	2.0	9.0	16.0	3.0	1.0	8.0	10.0	19.0	14.0	13.0	8.0	1.0	14.0	9.0	18.0	k__Bacteria; p__; c__; o__; f__; g__; s__
OTU68236502211240	6.0	5.0	2.0	11.0	2.0	2.0	5.0	2.0	1.0	4.0	3.0	3.0	1.0	7.0	3.0	8.0	Unassigned
OTU18112956744969	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	2.0	0.0	0.0	0.0	3.0	Unassigned
OTU82525237355005	9.0	8.0	7.0	12.0	5.0	7.0	7.0	7.0	11.0	3.0	8.0	1.0	2.0	7.0	1.0	10.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Robiginitalea; s__
OTU68665240543952	1.0	0.0	1.0	0.0	2.0	0.0	3.0	3.0	0.0	1.0	0.0	0.0	1.0	1.0	3.0	4.0	Unassigned
OTU78853560871655	1.0	1.0	1.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	2.0	1.0	2.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__Desulfobacteraceae; g__Desulfococcus; s__
OTU24197310309894	18.0	5.0	17.0	28.0	12.0	1.0	19.0	18.0	36.0	30.0	29.0	19.0	23.0	35.0	19.0	43.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__; f__; g__; s__
OTU27093672467963	4.0	13.0	14.0	15.0	16.0	15.0	1.0	0.0	53.0	3.0	13.0	1.0	1.0	3.0	1.0	0.0	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__OPB11; f__; g__; s__
OTU14508015030109	2.0	3.0	13.0	17.0	8.0	2.0	1.0	6.0	12.0	5.0	4.0	8.0	2.0	9.0	6.0	3.0	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SHA-20; f__; g__; s__
OTU64978080019509	11.0	3.0	27.0	24.0	27.0	1.0	69.0	113.0	19.0	57.0	23.0	74.0	54.0	112.0	128.0	122.0	k__Bacteria; p__Spirochaetes; c__[Brachyspirae]; o__[Brachyspirales]; f__A0-023; g__; s__
OTU59620573253776	154.0	29.0	81.0	331.0	86.0	13.0	153.0	243.0	92.0	310.0	91.0	110.0	101.0	262.0	142.0	548.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__; f__; g__; s__
OTU16287204208878	11.0	12.0	30.0	43.0	25.0	3.0	16.0	27.0	94.0	21.0	59.0	28.0	9.0	25.0	14.0	28.0	k__Bacteria; p__Chloroflexi; c__Dehalococcoidetes; o__Dehalococcoidales; f__Dehalococcoidaceae; g__; s__
OTU69689611031022	7.0	0.0	34.0	15.0	20.0	0.0	12.0	20.0	25.0	13.0	21.0	18.0	5.0	15.0	18.0	22.0	Unassigned
OTU21444588132223	3.0	7.0	2.0	4.0	5.0	8.0	0.0	3.0	4.0	4.0	1.0	0.0	0.0	4.0	0.0	1.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__[Marinicellales]; f__[Marinicellaceae]; g__; s__
OTU37984963946738	6.0	17.0	5.0	16.0	4.0	14.0	4.0	2.0	9.0	0.0	7.0	1.0	1.0	1.0	0.0	1.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__
OTU89873334141170	0.0	3.0	0.0	2.0	2.0	1.0	2.0	1.0	2.0	0.0	1.0	4.0	0.0	1.0	0.0	2.0	k__Bacteria; p__; c__; o__; f__; g__; s__
OTU85096269754359	2.0	0.0	9.0	10.0	10.0	0.0	11.0	20.0	0.0	6.0	0.0	14.0	4.0	13.0	12.0	16.0	k__Bacteria; p__LCP-89; c__SAW1_B44; o__; f__; g__; s__
OTU12450938693457	1.0	5.0	2.0	9.0	2.0	3.0	0.0	2.0	19.0	0.0	12.0	2.0	2.0	2.0	3.0	5.0	k__Bacteria; p__[Caldithrix]; c__KSB1; o__GW-22; f__; g__; s__
OTU95613003074637	4.0	2.0	3.0	5.0	8.0	2.0	1.0	1.0	3.0	1.0	2.0	3.0	0.0	7.0	2.0	5.0	k__Bacteria; p__Fibrobacteres; c__Fibrobacteria; o__Ucp1540; f__; g__; s__
OTU13364812900520	2.0	3.0	2.0	7.0	5.0	5.0	0.0	0.0	13.0	0.0	6.0	0.0	1.0	0.0	0.0	0.0	Unassigned
OTU50044789696782	0.0	0.0	0.0	0.0	0.0	0.0	25.0	5.0	0.0	4.0	0.0	2.0	5.0	14.0	6.0	7.0	Unassigned
OTU74743790761155	3.0	3.0	3.0	3.0	4.0	6.0	1.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__Chromatiaceae; g__; s__
OTU88984207929759	13.0	0.0	3.0	23.0	3.0	2.0	2.0	8.0	9.0	2.0	8.0	5.0	5.0	11.0	5.0	2.0	Unassigned
OTU17313403972187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	Unassigned
OTU14726655093453	0.0	0.0	1.0	1.0	1.0	0.0	1.0	10.0	1.0	1.0	1.0	0.0	0.0	5.0	9.0	5.0	k__Bacteria; p__Chloroflexi; c__Dehalococcoidetes; o__Dehalococcoidales; f__Dehalococcoidaceae; g__; s__
OTU1691232909032	1.0	0.0	0.0	6.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Fibrobacteres; c__TG3; o__TG3-1; f__MAT-CR-H6-H10; g__; s__
OTU82258583485089	0.0	1.0	1.0	2.0	1.0	0.0	2.0	5.0	2.0	4.0	1.0	3.0	1.0	3.0	2.0	2.0	Unassigned
OTU16992697584229	14.0	49.0	10.0	37.0	18.0	38.0	5.0	4.0	31.0	11.0	20.0	17.0	6.0	16.0	19.0	37.0	k__Bacteria; p__Chlorobi; c__Ignavibacteria; o__Ignavibacteriales; f__lheB3-7; g__; s__
OTU71971992482848	3.0	0.0	9.0	7.0	12.0	0.0	1.0	3.0	12.0	3.0	13.0	2.0	0.0	2.0	4.0	3.0	k__Bacteria; p__BHI80-139; c__MD2896-B26; o__; f__; g__; s__
